# Intensity Error [0,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 160x80x1x1
3.196727e-04 4.880174e-05 -9.125010e-01 3.925000e+00 0.000000e+00 0.000000e+00
5.717726e-04 6.083716e-05 -9.125010e-01 3.975000e+00 0.000000e+00 0.000000e+00
5.683783e-02 3.095963e-04 -8.875011e-01 2.500000e-02 0.000000e+00 0.000000e+00
5.670132e-02 2.860379e-04 -8.875011e-01 7.500000e-02 0.000000e+00 0.000000e+00
3.085710e-02 2.018787e-04 -8.875011e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.181601e-02 1.202468e-04 -8.875011e-01 1.750000e-01 0.000000e+00 0.000000e+00
6.529512e-03 9.509510e-05 -8.875011e-01 2.250000e-01 0.000000e+00 0.000000e+00
4.065565e-03 7.773640e-05 -8.875011e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.901867e-03 5.113001e-05 -8.875011e-01 3.250000e-01 0.000000e+00 0.000000e+00
9.809074e-04 3.827789e-05 -8.875011e-01 3.750000e-01 0.000000e+00 0.000000e+00
7.126904e-04 3.406428e-05 -8.875011e-01 4.250000e-01 0.000000e+00 0.000000e+00
5.316062e-04 3.066805e-05 -8.875011e-01 4.750000e-01 0.000000e+00 0.000000e+00
3.515350e-04 2.407004e-05 -8.875011e-01 5.250000e-01 0.000000e+00 0.000000e+00
2.511936e-04 2.253128e-05 -8.875011e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.919271e-04 2.046203e-05 -8.875011e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.524807e-04 1.639363e-05 -8.875011e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.250960e-04 1.762593e-05 -8.875011e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.048101e-04 1.862507e-05 -8.875011e-01 7.750000e-01 0.000000e+00 0.000000e+00
8.188614e-05 1.647812e-05 -8.875011e-01 8.250000e-01 0.000000e+00 0.000000e+00
6.768020e-05 1.578230e-05 -8.875011e-01 8.750000e-01 0.000000e+00 0.000000e+00
4.274548e-05 1.333008e-05 -8.875011e-01 9.250000e-01 0.000000e+00 0.000000e+00
5.775894e-05 1.295261e-05 -8.875011e-01 9.750000e-01 0.000000e+00 0.000000e+00
5.986172e-05 1.669838e-05 -8.875011e-01 1.025000e+00 0.000000e+00 0.000000e+00
1.033280e-04 1.584298e-05 -8.875011e-01 1.075000e+00 0.000000e+00 0.000000e+00
1.396683e-04 1.845036e-05 -8.875011e-01 1.125000e+00 0.000000e+00 0.000000e+00
9.337343e-05 1.677320e-05 -8.875011e-01 1.175000e+00 0.000000e+00 0.000000e+00
6.329517e-05 1.431907e-05 -8.875011e-01 1.225000e+00 0.000000e+00 0.000000e+00
6.034154e-05 1.519313e-05 -8.875011e-01 1.275000e+00 0.000000e+00 0.000000e+00
5.440933e-05 1.359244e-05 -8.875011e-01 1.325000e+00 0.000000e+00 0.000000e+00
1.175803e-04 1.907434e-05 -8.875011e-01 1.375000e+00 0.000000e+00 0.000000e+00
1.060043e-04 1.850598e-05 -8.875011e-01 1.425000e+00 0.000000e+00 0.000000e+00
9.316868e-05 1.601726e-05 -8.875011e-01 1.475000e+00 0.000000e+00 0.000000e+00
7.318795e-05 1.815159e-05 -8.875011e-01 1.525000e+00 0.000000e+00 0.000000e+00
4.835423e-05 1.641923e-05 -8.875011e-01 1.575000e+00 0.000000e+00 0.000000e+00
5.246684e-05 1.719762e-05 -8.875011e-01 1.625000e+00 0.000000e+00 0.000000e+00
6.784501e-05 1.807090e-05 -8.875011e-01 1.675000e+00 0.000000e+00 0.000000e+00
8.373006e-05 1.931942e-05 -8.875011e-01 1.725000e+00 0.000000e+00 0.000000e+00
1.130440e-04 1.877919e-05 -8.875011e-01 1.775000e+00 0.000000e+00 0.000000e+00
9.578661e-05 2.166676e-05 -8.875011e-01 1.825000e+00 0.000000e+00 0.000000e+00
1.007015e-04 1.963365e-05 -8.875011e-01 1.875000e+00 0.000000e+00 0.000000e+00
9.300436e-05 2.072175e-05 -8.875011e-01 1.925000e+00 0.000000e+00 0.000000e+00
9.276070e-05 1.979171e-05 -8.875011e-01 1.975000e+00 0.000000e+00 0.000000e+00
1.029761e-04 1.913767e-05 -8.875011e-01 2.025000e+00 0.000000e+00 0.000000e+00
1.481383e-04 2.391941e-05 -8.875011e-01 2.075000e+00 0.000000e+00 0.000000e+00
1.692776e-04 2.660727e-05 -8.875011e-01 2.125000e+00 0.000000e+00 0.000000e+00
1.156134e-04 2.230434e-05 -8.875011e-01 2.175000e+00 0.000000e+00 0.000000e+00
1.485351e-04 2.494792e-05 -8.875011e-01 2.225000e+00 0.000000e+00 0.000000e+00
1.606056e-04 2.077003e-05 -8.875011e-01 2.275000e+00 0.000000e+00 0.000000e+00
1.058817e-04 2.439459e-05 -8.875011e-01 2.325000e+00 0.000000e+00 0.000000e+00
9.047285e-05 2.033633e-05 -8.875011e-01 2.375000e+00 0.000000e+00 0.000000e+00
1.357722e-04 2.575955e-05 -8.875011e-01 2.425000e+00 0.000000e+00 0.000000e+00
1.284170e-04 2.311427e-05 -8.875011e-01 2.475000e+00 0.000000e+00 0.000000e+00
1.346215e-04 2.311478e-05 -8.875011e-01 2.525000e+00 0.000000e+00 0.000000e+00
1.635220e-04 2.943469e-05 -8.875011e-01 2.575000e+00 0.000000e+00 0.000000e+00
1.860156e-04 2.585093e-05 -8.875011e-01 2.625000e+00 0.000000e+00 0.000000e+00
2.720839e-04 2.877666e-05 -8.875011e-01 2.675000e+00 0.000000e+00 0.000000e+00
3.754575e-04 3.127473e-05 -8.875011e-01 2.725000e+00 0.000000e+00 0.000000e+00
4.201462e-04 3.242456e-05 -8.875011e-01 2.775000e+00 0.000000e+00 0.000000e+00
5.744739e-04 3.627916e-05 -8.875011e-01 2.825000e+00 0.000000e+00 0.000000e+00
7.454999e-04 3.795941e-05 -8.875011e-01 2.875000e+00 0.000000e+00 0.000000e+00
9.002628e-04 4.097695e-05 -8.875011e-01 2.925000e+00 0.000000e+00 0.000000e+00
7.536608e-04 3.780679e-05 -8.875011e-01 2.975000e+00 0.000000e+00 0.000000e+00
7.836352e-04 3.602493e-05 -8.875011e-01 3.025000e+00 0.000000e+00 0.000000e+00
7.175931e-04 3.492259e-05 -8.875011e-01 3.075000e+00 0.000000e+00 0.000000e+00
5.902792e-04 3.190320e-05 -8.875011e-01 3.125000e+00 0.000000e+00 0.000000e+00
4.480450e-04 2.693166e-05 -8.875011e-01 3.175000e+00 0.000000e+00 0.000000e+00
3.678739e-04 2.602310e-05 -8.875011e-01 3.225000e+00 0.000000e+00 0.000000e+00
3.639471e-04 2.655372e-05 -8.875011e-01 3.275000e+00 0.000000e+00 0.000000e+00
2.561984e-04 2.541175e-05 -8.875011e-01 3.325000e+00 0.000000e+00 0.000000e+00
2.579450e-04 2.731101e-05 -8.875011e-01 3.375000e+00 0.000000e+00 0.000000e+00
2.441610e-04 3.000092e-05 -8.875011e-01 3.425000e+00 0.000000e+00 0.000000e+00
2.960367e-04 3.023706e-05 -8.875011e-01 3.475000e+00 0.000000e+00 0.000000e+00
2.950051e-04 3.271618e-05 -8.875011e-01 3.525000e+00 0.000000e+00 0.000000e+00
3.821529e-04 3.517337e-05 -8.875011e-01 3.575000e+00 0.000000e+00 0.000000e+00
5.177428e-04 4.000172e-05 -8.875011e-01 3.625000e+00 0.000000e+00 0.000000e+00
4.068393e-04 4.229067e-05 -8.875011e-01 3.675000e+00 0.000000e+00 0.000000e+00
2.373303e-04 3.953828e-05 -8.875011e-01 3.725000e+00 0.000000e+00 0.000000e+00
1.502676e-04 4.022871e-05 -8.875011e-01 3.775000e+00 0.000000e+00 0.000000e+00
2.649466e-04 4.317923e-05 -8.875011e-01 3.825000e+00 0.000000e+00 0.000000e+00
3.943616e-04 4.514169e-05 -8.875011e-01 3.875000e+00 0.000000e+00 0.000000e+00
3.382036e-04 4.750500e-05 -8.875011e-01 3.925000e+00 0.000000e+00 0.000000e+00
4.271976e-04 5.803006e-05 -8.875011e-01 3.975000e+00 0.000000e+00 0.000000e+00
4.996256e-02 2.862280e-04 -8.625011e-01 2.500000e-02 0.000000e+00 0.000000e+00
5.025475e-02 2.656136e-04 -8.625011e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.807675e-02 1.906767e-04 -8.625011e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.151023e-02 1.179580e-04 -8.625011e-01 1.750000e-01 0.000000e+00 0.000000e+00
6.741810e-03 9.615770e-05 -8.625011e-01 2.250000e-01 0.000000e+00 0.000000e+00
4.106920e-03 7.576675e-05 -8.625011e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.895730e-03 4.989380e-05 -8.625011e-01 3.250000e-01 0.000000e+00 0.000000e+00
9.488818e-04 3.621065e-05 -8.625011e-01 3.750000e-01 0.000000e+00 0.000000e+00
7.243450e-04 3.481749e-05 -8.625011e-01 4.250000e-01 0.000000e+00 0.000000e+00
4.535502e-04 2.746683e-05 -8.625011e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.559239e-04 2.248216e-05 -8.625011e-01 5.250000e-01 0.000000e+00 0.000000e+00
1.773417e-04 2.128714e-05 -8.625011e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.720647e-04 2.038089e-05 -8.625011e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.573074e-04 1.912912e-05 -8.625011e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.324147e-04 1.684272e-05 -8.625011e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.214188e-04 1.694067e-05 -8.625011e-01 7.750000e-01 0.000000e+00 0.000000e+00
9.246436e-05 1.725966e-05 -8.625011e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.059097e-04 1.726617e-05 -8.625011e-01 8.750000e-01 0.000000e+00 0.000000e+00
4.775372e-05 1.597691e-05 -8.625011e-01 9.250000e-01 0.000000e+00 0.000000e+00
5.768150e-05 1.458389e-05 -8.625011e-01 9.750000e-01 0.000000e+00 0.000000e+00
3.221429e-05 1.544378e-05 -8.625011e-01 1.025000e+00 0.000000e+00 0.000000e+00
5.840044e-05 1.485792e-05 -8.625011e-01 1.075000e+00 0.000000e+00 0.000000e+00
9.606143e-05 1.649978e-05 -8.625011e-01 1.125000e+00 0.000000e+00 0.000000e+00
6.947973e-05 1.756620e-05 -8.625011e-01 1.175000e+00 0.000000e+00 0.000000e+00
6.151133e-05 1.476745e-05 -8.625011e-01 1.225000e+00 0.000000e+00 0.000000e+00
8.180789e-05 1.743114e-05 -8.625011e-01 1.275000e+00 0.000000e+00 0.000000e+00
7.060041e-05 1.725214e-05 -8.625011e-01 1.325000e+00 0.000000e+00 0.000000e+00
6.438222e-05 1.882814e-05 -8.625011e-01 1.375000e+00 0.000000e+00 0.000000e+00
7.714334e-05 1.787314e-05 -8.625011e-01 1.425000e+00 0.000000e+00 0.000000e+00
4.630656e-05 1.641575e-05 -8.625011e-01 1.475000e+00 0.000000e+00 0.000000e+00
7.797371e-05 1.840506e-05 -8.625011e-01 1.525000e+00 0.000000e+00 0.000000e+00
1.311034e-04 1.984513e-05 -8.625011e-01 1.575000e+00 0.000000e+00 0.000000e+00
1.072241e-04 1.925068e-05 -8.625011e-01 1.625000e+00 0.000000e+00 0.000000e+00
9.030777e-05 1.862281e-05 -8.625011e-01 1.675000e+00 0.000000e+00 0.000000e+00
8.906953e-05 1.826136e-05 -8.625011e-01 1.725000e+00 0.000000e+00 0.000000e+00
1.138840e-04 1.880946e-05 -8.625011e-01 1.775000e+00 0.000000e+00 0.000000e+00
8.493324e-05 2.085378e-05 -8.625011e-01 1.825000e+00 0.000000e+00 0.000000e+00
8.170333e-05 1.920946e-05 -8.625011e-01 1.875000e+00 0.000000e+00 0.000000e+00
6.251317e-05 1.826649e-05 -8.625011e-01 1.925000e+00 0.000000e+00 0.000000e+00
9.628230e-05 2.126808e-05 -8.625011e-01 1.975000e+00 0.000000e+00 0.000000e+00
1.329161e-04 2.167588e-05 -8.625011e-01 2.025000e+00 0.000000e+00 0.000000e+00
1.126629e-04 1.812199e-05 -8.625011e-01 2.075000e+00 0.000000e+00 0.000000e+00
1.462270e-04 2.159929e-05 -8.625011e-01 2.125000e+00 0.000000e+00 0.000000e+00
7.056682e-05 1.962020e-05 -8.625011e-01 2.175000e+00 0.000000e+00 0.000000e+00
1.223619e-04 2.410851e-05 -8.625011e-01 2.225000e+00 0.000000e+00 0.000000e+00
1.548261e-04 2.080490e-05 -8.625011e-01 2.275000e+00 0.000000e+00 0.000000e+00
1.176552e-04 2.167946e-05 -8.625011e-01 2.325000e+00 0.000000e+00 0.000000e+00
9.521566e-05 2.088391e-05 -8.625011e-01 2.375000e+00 0.000000e+00 0.000000e+00
1.168621e-04 2.538558e-05 -8.625011e-01 2.425000e+00 0.000000e+00 0.000000e+00
1.260884e-04 2.375208e-05 -8.625011e-01 2.475000e+00 0.000000e+00 0.000000e+00
1.437358e-04 2.445895e-05 -8.625011e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.194448e-04 2.577096e-05 -8.625011e-01 2.575000e+00 0.000000e+00 0.000000e+00
2.630944e-04 2.978529e-05 -8.625011e-01 2.625000e+00 0.000000e+00 0.000000e+00
2.655216e-04 2.648733e-05 -8.625011e-01 2.675000e+00 0.000000e+00 0.000000e+00
4.625691e-04 3.527865e-05 -8.625011e-01 2.725000e+00 0.000000e+00 0.000000e+00
5.236982e-04 3.465097e-05 -8.625011e-01 2.775000e+00 0.000000e+00 0.000000e+00
6.460685e-04 3.644274e-05 -8.625011e-01 2.825000e+00 0.000000e+00 0.000000e+00
7.708437e-04 3.720685e-05 -8.625011e-01 2.875000e+00 0.000000e+00 0.000000e+00
9.055335e-04 3.980390e-05 -8.625011e-01 2.925000e+00 0.000000e+00 0.000000e+00
8.195113e-04 3.661056e-05 -8.625011e-01 2.975000e+00 0.000000e+00 0.000000e+00
7.720209e-04 3.505745e-05 -8.625011e-01 3.025000e+00 0.000000e+00 0.000000e+00
6.913784e-04 3.278271e-05 -8.625011e-01 3.075000e+00 0.000000e+00 0.000000e+00
5.107801e-04 2.658214e-05 -8.625011e-01 3.125000e+00 0.000000e+00 0.000000e+00
4.448735e-04 2.539449e-05 -8.625011e-01 3.175000e+00 0.000000e+00 0.000000e+00
4.284596e-04 2.703759e-05 -8.625011e-01 3.225000e+00 0.000000e+00 0.000000e+00
3.128710e-04 2.586238e-05 -8.625011e-01 3.275000e+00 0.000000e+00 0.000000e+00
2.841583e-04 2.777481e-05 -8.625011e-01 3.325000e+00 0.000000e+00 0.000000e+00
2.928267e-04 2.837017e-05 -8.625011e-01 3.375000e+00 0.000000e+00 0.000000e+00
2.417082e-04 3.115681e-05 -8.625011e-01 3.425000e+00 0.000000e+00 0.000000e+00
4.201059e-04 3.011382e-05 -8.625011e-01 3.475000e+00 0.000000e+00 0.000000e+00
4.561068e-04 3.486087e-05 -8.625011e-01 3.525000e+00 0.000000e+00 0.000000e+00
5.318614e-04 3.790101e-05 -8.625011e-01 3.575000e+00 0.000000e+00 0.000000e+00
4.966155e-04 4.055245e-05 -8.625011e-01 3.625000e+00 0.000000e+00 0.000000e+00
4.263615e-04 4.165056e-05 -8.625011e-01 3.675000e+00 0.000000e+00 0.000000e+00
3.320102e-04 4.321984e-05 -8.625011e-01 3.725000e+00 0.000000e+00 0.000000e+00
2.094795e-04 3.953934e-05 -8.625011e-01 3.775000e+00 0.000000e+00 0.000000e+00
3.150593e-04 4.320173e-05 -8.625011e-01 3.825000e+00 0.000000e+00 0.000000e+00
3.598334e-04 4.581714e-05 -8.625011e-01 3.875000e+00 0.000000e+00 0.000000e+00
3.256947e-04 5.162708e-05 -8.625011e-01 3.925000e+00 0.000000e+00 0.000000e+00
3.853770e-04 6.140249e-05 -8.625011e-01 3.975000e+00 0.000000e+00 0.000000e+00
4.706761e-02 2.730174e-04 -8.375011e-01 2.500000e-02 0.000000e+00 0.000000e+00
4.808996e-02 2.569481e-04 -8.375011e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.698928e-02 1.838362e-04 -8.375011e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.131476e-02 1.152710e-04 -8.375011e-01 1.750000e-01 0.000000e+00 0.000000e+00
6.691786e-03 9.441315e-05 -8.375011e-01 2.250000e-01 0.000000e+00 0.000000e+00
4.043687e-03 7.398156e-05 -8.375011e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.945138e-03 5.020414e-05 -8.375011e-01 3.250000e-01 0.000000e+00 0.000000e+00
9.361800e-04 3.585003e-05 -8.375011e-01 3.750000e-01 0.000000e+00 0.000000e+00
6.369155e-04 3.093076e-05 -8.375011e-01 4.250000e-01 0.000000e+00 0.000000e+00
4.610429e-04 2.620101e-05 -8.375011e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.586331e-04 2.068979e-05 -8.375011e-01 5.250000e-01 0.000000e+00 0.000000e+00
2.250043e-04 2.100909e-05 -8.375011e-01 5.750000e-01 0.000000e+00 0.000000e+00
2.179024e-04 2.128064e-05 -8.375011e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.758811e-04 1.866471e-05 -8.375011e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.462537e-04 1.669314e-05 -8.375011e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.222830e-04 1.765871e-05 -8.375011e-01 7.750000e-01 0.000000e+00 0.000000e+00
7.762978e-05 1.685818e-05 -8.375011e-01 8.250000e-01 0.000000e+00 0.000000e+00
8.765996e-05 1.598335e-05 -8.375011e-01 8.750000e-01 0.000000e+00 0.000000e+00
8.094156e-05 1.458121e-05 -8.375011e-01 9.250000e-01 0.000000e+00 0.000000e+00
5.484935e-05 1.490758e-05 -8.375011e-01 9.750000e-01 0.000000e+00 0.000000e+00
7.665892e-05 1.477161e-05 -8.375011e-01 1.025000e+00 0.000000e+00 0.000000e+00
8.563552e-05 1.641287e-05 -8.375011e-01 1.075000e+00 0.000000e+00 0.000000e+00
6.654762e-05 1.374344e-05 -8.375011e-01 1.125000e+00 0.000000e+00 0.000000e+00
9.739216e-05 1.531115e-05 -8.375011e-01 1.175000e+00 0.000000e+00 0.000000e+00
9.462076e-05 1.707267e-05 -8.375011e-01 1.225000e+00 0.000000e+00 0.000000e+00
8.901699e-05 1.659521e-05 -8.375011e-01 1.275000e+00 0.000000e+00 0.000000e+00
9.791812e-05 1.700259e-05 -8.375011e-01 1.325000e+00 0.000000e+00 0.000000e+00
1.133999e-04 1.880383e-05 -8.375011e-01 1.375000e+00 0.000000e+00 0.000000e+00
1.029049e-04 1.790853e-05 -8.375011e-01 1.425000e+00 0.000000e+00 0.000000e+00
1.007130e-04 1.650136e-05 -8.375011e-01 1.475000e+00 0.000000e+00 0.000000e+00
9.563236e-05 1.771341e-05 -8.375011e-01 1.525000e+00 0.000000e+00 0.000000e+00
9.015711e-05 1.949694e-05 -8.375011e-01 1.575000e+00 0.000000e+00 0.000000e+00
6.923425e-05 1.965293e-05 -8.375011e-01 1.625000e+00 0.000000e+00 0.000000e+00
9.174405e-05 1.989204e-05 -8.375011e-01 1.675000e+00 0.000000e+00 0.000000e+00
4.910928e-05 1.701100e-05 -8.375011e-01 1.725000e+00 0.000000e+00 0.000000e+00
1.126300e-04 2.126600e-05 -8.375011e-01 1.775000e+00 0.000000e+00 0.000000e+00
1.097453e-04 2.052943e-05 -8.375011e-01 1.825000e+00 0.000000e+00 0.000000e+00
9.869986e-05 2.019125e-05 -8.375011e-01 1.875000e+00 0.000000e+00 0.000000e+00
5.209976e-05 2.160388e-05 -8.375011e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.430519e-04 1.969425e-05 -8.375011e-01 1.975000e+00 0.000000e+00 0.000000e+00
1.056846e-04 2.251383e-05 -8.375011e-01 2.025000e+00 0.000000e+00 0.000000e+00
6.114120e-05 2.033276e-05 -8.375011e-01 2.075000e+00 0.000000e+00 0.000000e+00
6.647737e-05 2.398755e-05 -8.375011e-01 2.125000e+00 0.000000e+00 0.000000e+00
9.146384e-05 2.260529e-05 -8.375011e-01 2.175000e+00 0.000000e+00 0.000000e+00
1.174616e-04 2.236607e-05 -8.375011e-01 2.225000e+00 0.000000e+00 0.000000e+00
1.382396e-04 2.139662e-05 -8.375011e-01 2.275000e+00 0.000000e+00 0.000000e+00
1.689234e-04 2.331488e-05 -8.375011e-01 2.325000e+00 0.000000e+00 0.000000e+00
1.192061e-04 1.985306e-05 -8.375011e-01 2.375000e+00 0.000000e+00 0.000000e+00
1.443563e-04 2.397194e-05 -8.375011e-01 2.425000e+00 0.000000e+00 0.000000e+00
1.487361e-04 2.530930e-05 -8.375011e-01 2.475000e+00 0.000000e+00 0.000000e+00
1.359704e-04 2.181878e-05 -8.375011e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.558582e-04 2.431730e-05 -8.375011e-01 2.575000e+00 0.000000e+00 0.000000e+00
4.001304e-04 3.047403e-05 -8.375011e-01 2.625000e+00 0.000000e+00 0.000000e+00
4.058016e-04 3.112773e-05 -8.375011e-01 2.675000e+00 0.000000e+00 0.000000e+00
5.211044e-04 3.415338e-05 -8.375011e-01 2.725000e+00 0.000000e+00 0.000000e+00
6.516063e-04 3.548936e-05 -8.375011e-01 2.775000e+00 0.000000e+00 0.000000e+00
7.600408e-04 3.650311e-05 -8.375011e-01 2.825000e+00 0.000000e+00 0.000000e+00
8.309747e-04 3.692940e-05 -8.375011e-01 2.875000e+00 0.000000e+00 0.000000e+00
8.634387e-04 3.770394e-05 -8.375011e-01 2.925000e+00 0.000000e+00 0.000000e+00
7.528300e-04 3.339529e-05 -8.375011e-01 2.975000e+00 0.000000e+00 0.000000e+00
7.111476e-04 3.081614e-05 -8.375011e-01 3.025000e+00 0.000000e+00 0.000000e+00
5.693897e-04 2.658847e-05 -8.375011e-01 3.075000e+00 0.000000e+00 0.000000e+00
4.894204e-04 2.719764e-05 -8.375011e-01 3.125000e+00 0.000000e+00 0.000000e+00
4.257570e-04 2.672222e-05 -8.375011e-01 3.175000e+00 0.000000e+00 0.000000e+00
4.391323e-04 2.776631e-05 -8.375011e-01 3.225000e+00 0.000000e+00 0.000000e+00
3.141938e-04 2.860668e-05 -8.375011e-01 3.275000e+00 0.000000e+00 0.000000e+00
2.846449e-04 3.054124e-05 -8.375011e-01 3.325000e+00 0.000000e+00 0.000000e+00
3.134722e-04 3.131292e-05 -8.375011e-01 3.375000e+00 0.000000e+00 0.000000e+00
3.916761e-04 3.282507e-05 -8.375011e-01 3.425000e+00 0.000000e+00 0.000000e+00
4.215319e-04 3.451074e-05 -8.375011e-01 3.475000e+00 0.000000e+00 0.000000e+00
5.160670e-04 3.727512e-05 -8.375011e-01 3.525000e+00 0.000000e+00 0.000000e+00
5.887394e-04 3.945095e-05 -8.375011e-01 3.575000e+00 0.000000e+00 0.000000e+00
6.120720e-04 4.249780e-05 -8.375011e-01 3.625000e+00 0.000000e+00 0.000000e+00
5.091099e-04 4.342934e-05 -8.375011e-01 3.675000e+00 0.000000e+00 0.000000e+00
5.107951e-04 4.449089e-05 -8.375011e-01 3.725000e+00 0.000000e+00 0.000000e+00
3.212605e-04 4.343298e-05 -8.375011e-01 3.775000e+00 0.000000e+00 0.000000e+00
3.473616e-04 4.891489e-05 -8.375011e-01 3.825000e+00 0.000000e+00 0.000000e+00
3.679812e-04 4.941188e-05 -8.375011e-01 3.875000e+00 0.000000e+00 0.000000e+00
4.298467e-04 4.848195e-05 -8.375011e-01 3.925000e+00 0.000000e+00 0.000000e+00
3.701065e-04 5.721640e-05 -8.375011e-01 3.975000e+00 0.000000e+00 0.000000e+00
4.676397e-02 2.698370e-04 -8.125011e-01 2.500000e-02 0.000000e+00 0.000000e+00
4.711790e-02 2.503619e-04 -8.125011e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.648158e-02 1.795636e-04 -8.125011e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.121858e-02 1.134735e-04 -8.125011e-01 1.750000e-01 0.000000e+00 0.000000e+00
6.538804e-03 9.162701e-05 -8.125011e-01 2.250000e-01 0.000000e+00 0.000000e+00
3.936151e-03 7.124291e-05 -8.125011e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.931261e-03 5.012268e-05 -8.125011e-01 3.250000e-01 0.000000e+00 0.000000e+00
9.489645e-04 3.570626e-05 -8.125011e-01 3.750000e-01 0.000000e+00 0.000000e+00
6.377077e-04 3.116655e-05 -8.125011e-01 4.250000e-01 0.000000e+00 0.000000e+00
4.464942e-04 2.513297e-05 -8.125011e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.809553e-04 2.259649e-05 -8.125011e-01 5.250000e-01 0.000000e+00 0.000000e+00
1.994200e-04 1.746166e-05 -8.125011e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.465445e-04 1.748554e-05 -8.125011e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.309960e-04 1.687143e-05 -8.125011e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.451229e-04 1.645523e-05 -8.125011e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.366937e-04 1.794059e-05 -8.125011e-01 7.750000e-01 0.000000e+00 0.000000e+00
1.199843e-04 1.811949e-05 -8.125011e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.102406e-04 1.728195e-05 -8.125011e-01 8.750000e-01 0.000000e+00 0.000000e+00
8.142234e-05 1.555350e-05 -8.125011e-01 9.250000e-01 0.000000e+00 0.000000e+00
6.693424e-05 1.564730e-05 -8.125011e-01 9.750000e-01 0.000000e+00 0.000000e+00
1.114830e-04 1.741849e-05 -8.125011e-01 1.025000e+00 0.000000e+00 0.000000e+00
7.982118e-05 1.480415e-05 -8.125011e-01 1.075000e+00 0.000000e+00 0.000000e+00
9.065926e-05 1.704361e-05 -8.125011e-01 1.125000e+00 0.000000e+00 0.000000e+00
6.999500e-05 1.657010e-05 -8.125011e-01 1.175000e+00 0.000000e+00 0.000000e+00
9.753622e-05 1.528435e-05 -8.125011e-01 1.225000e+00 0.000000e+00 0.000000e+00
1.024135e-04 1.597259e-05 -8.125011e-01 1.275000e+00 0.000000e+00 0.000000e+00
7.110057e-05 1.446341e-05 -8.125011e-01 1.325000e+00 0.000000e+00 0.000000e+00
1.003229e-04 1.717703e-05 -8.125011e-01 1.375000e+00 0.000000e+00 0.000000e+00
7.650795e-05 1.586496e-05 -8.125011e-01 1.425000e+00 0.000000e+00 0.000000e+00
6.202641e-05 1.384397e-05 -8.125011e-01 1.475000e+00 0.000000e+00 0.000000e+00
8.452827e-05 1.638459e-05 -8.125011e-01 1.525000e+00 0.000000e+00 0.000000e+00
1.013060e-04 1.788634e-05 -8.125011e-01 1.575000e+00 0.000000e+00 0.000000e+00
4.118664e-05 1.978424e-05 -8.125011e-01 1.625000e+00 0.000000e+00 0.000000e+00
5.687777e-05 1.795711e-05 -8.125011e-01 1.675000e+00 0.000000e+00 0.000000e+00
8.197154e-05 1.537063e-05 -8.125011e-01 1.725000e+00 0.000000e+00 0.000000e+00
8.070558e-05 2.043582e-05 -8.125011e-01 1.775000e+00 0.000000e+00 0.000000e+00
1.101025e-04 2.055600e-05 -8.125011e-01 1.825000e+00 0.000000e+00 0.000000e+00
1.464646e-04 1.919689e-05 -8.125011e-01 1.875000e+00 0.000000e+00 0.000000e+00
1.111617e-04 1.886076e-05 -8.125011e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.216605e-04 1.823608e-05 -8.125011e-01 1.975000e+00 0.000000e+00 0.000000e+00
8.738225e-05 1.736447e-05 -8.125011e-01 2.025000e+00 0.000000e+00 0.000000e+00
1.292263e-04 2.066511e-05 -8.125011e-01 2.075000e+00 0.000000e+00 0.000000e+00
